-0.7
-0.45
-0.825
-1.175
-1.57
-1.975
-2.335
-2.77
-3.15
-3.64
-4.055
-4.39
-4.885
-5.395
-5.75
-6.12
-6.655
-7.205
-7.935
-9.125
-10.16
-10.76
-11.545
-12.295
-12.765
-13.525
-14.495
-15.3
-15.945
-16.835
-18.22
-19.8
-21.28
-22.575
-23.765
-24.995
-26.41
-27.685
-28.4
-28.885
-29.395
-29.87
-30.365
-30.865
-31.34
-31.81
-32.295
-32.775
-33.25
-33.73
-34.215
-34.875
-35.58
-36.52
-37.46
-38.4
-39.34
-40.28
-41.22
-42.16
-43.1
-44.04
-44.98
-45.92
-46.86
-51.385
-52.935
-49.825
-57.22
-68.9
-67.18
-66.765
-77.855
-84.48
-86.56
-88.47
-86.47
-86.45
-90.215
-98.86
