0.935
1.865
2.79
3.695
4.585
5.5
6.37
7.225
8.205
9.1
9.8
10.805
11.76
12.38
13.045
13.73
14.31
14.835
15.385
16.285
17.075
17.675
18.64
19.345
19.87
20.35
20.305
19.485
18.855
18.925
19.12
19.44
19.91
20.725
21.455
21.91
22.39
23.365
24.65
25.615
26.44
27.24
28.045
28.89
29.74
30.57
31.39
32.2
33.005
33.82
34.19
34.11
34.03
33.95
33.87
33.79
33.71
33.63
32.475
36.435
45.1
51.92
56.32
49.49
42.43
44.73
49.805
45.52
39.04
45.395
54.67
59.34
57.84
55.93
55.57
55.21
54.85
54.85
54.49
55.32
