0.13
0.06
0.06
0.01
0.01
0.01
0
-0.01
-0.03
0.03
-0.12
0.02
0.02
-0.15
0.03
0.09
-0.11
-0.07
-0.05
0
0.15
0.04
0.07
0
-0.06
0.02
0.08
0.14
-0.07
-0.19
-0.15
0.04
0.08
-0.01
-0.06
-0.16
-0.04
0.02
-0.09
-0.34
0.01
-0.02
-0.02
-0.01
-0.03
-0.03
-0.03
-0.02
-0.02
-0.02
-0.02
-0.02
0
-0.03
-0.03
-0.03
-0.03
-0.03
-0.03
-0.03
-0.03
-0.03
-0.03
-0.03
-0.03
-0.03
0.21
0.5
-2.24
5.37
1.36
-4.3
-1.7
1.82
-2.05
-1.33
-1.77
-4.6
0.57
-2.39
