0.06
0.06
0.095
0.105
0.115
0.12
0.115
0.095
0.05
-0.06
0.02
-0.045
-0.105
-0.045
-0.055
-0.145
-0.205
-0.23
-0.155
-0.06
-0.005
0.03
-0.13
-0.02
0.03
0.14
0.175
0.045
-0.125
-0.18
-0.12
-0.085
-0.12
-0.23
-0.33
-0.34
-0.375
-0.59
-0.755
-0.76
-0.78
-0.795
-0.815
-0.845
-0.875
-0.9
-0.92
-0.94
-0.96
-0.98
-0.99
-1.005
-1.035
-1.065
-1.095
-1.125
-1.155
-1.185
-1.125
-1.155
-1.185
-1.215
-1.245
-1.275
-1.305
-1.335
-1.365
-1.275
-0.92
-1.79
-0.225
3.14
1.67
-1.33
-1.27
-1.385
-3.075
-4.625
-7.81
-9.825
